,Age,Purchase Amount (USD),Review Rating,Previous Purchases,Category,Color,Season,Frequency of Purchases,Cluster
414,29,88,2.6,30,Accessories,Violet,Winter,Weekly,1
415,67,31,2.6,40,Outerwear,Lavender,Winter,Monthly,3
416,36,55,3.8,24,Accessories,Olive,Spring,Fortnightly,2
417,23,81,4.5,48,Footwear,Beige,Fall,Quarterly,2
418,18,73,3.0,27,Clothing,Purple,Spring,Bi-Weekly,1
419,53,91,3.5,14,Clothing,Teal,Winter,Every 3 Months,1
420,32,54,3.8,18,Clothing,Peach,Spring,Bi-Weekly,2
421,38,40,3.5,48,Clothing,Violet,Winter,Bi-Weekly,3
422,47,59,3.1,32,Clothing,Purple,Fall,Annually,3
423,46,26,3.0,21,Accessories,Teal,Spring,Bi-Weekly,4
424,66,23,4.3,42,Clothing,Gold,Winter,Fortnightly,3
425,40,87,3.3,4,Clothing,Teal,Winter,Quarterly,1
426,43,71,4.7,19,Clothing,Violet,Winter,Quarterly,0
427,58,91,4.5,6,Accessories,Black,Winter,Quarterly,0
428,21,64,2.9,2,Outerwear,Gold,Winter,Fortnightly,1
429,42,94,4.1,21,Footwear,Gold,Winter,Fortnightly,0
430,24,40,3.5,40,Clothing,Brown,Summer,Annually,2
431,43,76,3.4,33,Accessories,Cyan,Winter,Fortnightly,3
432,47,86,3.3,26,Clothing,Indigo,Fall,Weekly,1
433,49,92,3.2,23,Clothing,Orange,Fall,Fortnightly,1
434,50,52,4.0,39,Footwear,Pink,Spring,Every 3 Months,3
435,51,28,3.6,42,Outerwear,Olive,Winter,Monthly,3
436,40,46,4.6,41,Clothing,Cyan,Summer,Weekly,2
437,45,50,2.6,41,Accessories,Peach,Summer,Annually,3
438,52,23,4.3,12,Accessories,Turquoise,Winter,Fortnightly,4
439,62,50,3.4,31,Outerwear,Turquoise,Summer,Monthly,3
440,20,89,3.5,34,Clothing,Maroon,Winter,Fortnightly,1
441,43,81,4.2,32,Clothing,Maroon,Winter,Annually,0
442,29,69,3.5,31,Accessories,Olive,Fall,Quarterly,1
443,22,67,3.6,24,Accessories,Magenta,Summer,Annually,1
444,48,20,4.3,31,Clothing,Red,Summer,Annually,2
445,42,29,4.9,18,Footwear,Olive,Fall,Annually,2
446,19,74,4.1,15,Clothing,Silver,Summer,Monthly,1
447,60,82,3.6,7,Clothing,Turquoise,Spring,Every 3 Months,0
448,32,23,3.4,35,Accessories,Yellow,Summer,Fortnightly,3
449,26,45,2.9,35,Accessories,Peach,Summer,Monthly,3
450,25,21,2.7,19,Footwear,Beige,Summer,Monthly,4
451,66,31,4.3,26,Accessories,Pink,Summer,Fortnightly,4
452,45,45,3.3,39,Clothing,Violet,Summer,Fortnightly,3
453,54,56,2.8,22,Accessories,Peach,Winter,Weekly,3
454,37,97,3.2,14,Outerwear,Gold,Summer,Bi-Weekly,1
455,54,100,3.6,50,Clothing,Gold,Fall,Fortnightly,0
456,50,96,4.0,33,Clothing,Indigo,Fall,Quarterly,0
457,25,99,4.9,48,Accessories,Blue,Spring,Every 3 Months,2
458,47,91,4.0,48,Clothing,Black,Winter,Monthly,0
459,63,30,3.8,27,Accessories,Black,Winter,Fortnightly,4
460,64,65,3.7,27,Footwear,Teal,Summer,Weekly,0
461,18,93,3.9,20,Footwear,Yellow,Winter,Weekly,1
462,59,81,3.3,48,Outerwear,White,Fall,Every 3 Months,3
463,37,81,2.7,29,Accessories,Orange,Summer,Weekly,1
464,23,52,4.7,45,Accessories,Silver,Winter,Monthly,2
465,54,88,2.8,25,Clothing,Pink,Summer,Quarterly,1
466,38,24,4.6,25,Clothing,Turquoise,Winter,Weekly,2
467,19,51,4.5,37,Accessories,Orange,Spring,Every 3 Months,2
468,34,38,5.0,16,Accessories,Peach,Fall,Quarterly,2
469,21,46,4.1,30,Clothing,Pink,Fall,Bi-Weekly,2
470,50,63,4.6,6,Clothing,Teal,Summer,Every 3 Months,0
471,55,72,4.9,36,Accessories,White,Winter,Quarterly,0
472,20,39,3.9,3,Clothing,Gray,Winter,Quarterly,2
473,34,42,3.9,29,Outerwear,Olive,Spring,Every 3 Months,2
474,62,76,2.6,15,Clothing,Maroon,Summer,Quarterly,1
475,21,66,2.7,18,Footwear,Magenta,Summer,Annually,1
476,21,90,3.5,2,Accessories,Magenta,Spring,Fortnightly,1
477,42,56,3.7,49,Clothing,Green,Summer,Weekly,3
478,35,43,3.2,48,Accessories,Turquoise,Winter,Annually,3
479,39,84,3.3,43,Accessories,Yellow,Winter,Monthly,3
480,68,88,4.8,30,Clothing,Gray,Summer,Bi-Weekly,0
481,46,88,3.2,10,Accessories,Peach,Fall,Fortnightly,1
482,41,42,2.5,11,Accessories,Yellow,Winter,Annually,4
483,23,73,3.9,12,Clothing,White,Fall,Weekly,1
484,68,73,4.7,28,Accessories,Lavender,Summer,Quarterly,0
485,48,44,2.6,36,Footwear,Blue,Spring,Fortnightly,3
486,38,63,2.8,37,Footwear,Charcoal,Fall,Every 3 Months,3
487,41,68,4.4,22,Outerwear,Red,Winter,Quarterly,0
488,58,29,4.6,32,Clothing,Olive,Spring,Weekly,4
489,49,85,3.2,40,Clothing,Green,Summer,Annually,3
490,57,42,4.2,47,Footwear,Silver,Winter,Monthly,3
491,49,69,3.7,24,Outerwear,Silver,Summer,Bi-Weekly,0
492,50,62,3.9,11,Clothing,Black,Fall,Weekly,4
493,28,48,4.7,19,Accessories,Red,Summer,Bi-Weekly,2
494,38,68,4.5,42,Footwear,Indigo,Winter,Weekly,2
495,33,36,3.3,6,Accessories,Cyan,Fall,Fortnightly,4
496,30,63,3.3,31,Clothing,Maroon,Fall,Fortnightly,1
497,43,39,4.6,31,Footwear,Silver,Winter,Weekly,2
498,43,78,3.6,27,Footwear,Lavender,Spring,Monthly,1
499,36,99,4.8,24,Footwear,Silver,Winter,Monthly,0
500,36,31,4.8,35,Clothing,Purple,Fall,Every 3 Months,2
501,64,45,2.9,21,Footwear,Cyan,Spring,Annually,4
502,59,30,2.8,8,Clothing,Cyan,Fall,Fortnightly,4
503,55,24,3.2,26,Footwear,Lavender,Summer,Quarterly,4
504,42,22,3.9,26,Footwear,Maroon,Winter,Annually,4
505,61,63,4.3,9,Clothing,Gray,Spring,Bi-Weekly,0
506,28,40,2.7,48,Accessories,Olive,Fall,Annually,3
507,65,20,5.0,33,Clothing,Magenta,Spring,Fortnightly,4
508,27,20,3.7,31,Accessories,Yellow,Winter,Quarterly,2
509,41,80,3.9,17,Clothing,Cyan,Summer,Weekly,1
510,21,87,3.9,22,Clothing,Teal,Fall,Annually,1
511,61,46,3.1,8,Clothing,Yellow,Fall,Annually,4
512,19,49,3.3,2,Accessories,Peach,Winter,Monthly,1
513,22,65,3.6,45,Accessories,Peach,Fall,Annually,2
514,64,62,4.3,47,Clothing,Olive,Winter,Quarterly,0
515,28,67,4.5,7,Accessories,Charcoal,Spring,Monthly,2
516,34,41,2.8,19,Clothing,Indigo,Fall,Bi-Weekly,1
517,61,49,2.7,44,Footwear,Silver,Fall,Every 3 Months,3
518,24,100,2.9,16,Clothing,Beige,Fall,Every 3 Months,1
519,19,54,4.4,17,Accessories,Blue,Summer,Quarterly,2
520,51,84,3.9,20,Accessories,White,Spring,Quarterly,0
521,36,41,3.5,50,Clothing,Gold,Winter,Annually,3
522,65,88,2.5,37,Accessories,Blue,Spring,Quarterly,3
523,46,40,4.9,5,Footwear,Orange,Spring,Quarterly,4
524,59,39,4.8,44,Clothing,Gold,Summer,Annually,0
525,51,37,3.2,41,Outerwear,Cyan,Spring,Monthly,3
526,51,52,4.9,19,Clothing,Red,Winter,Monthly,0
527,21,23,4.3,47,Clothing,Yellow,Winter,Every 3 Months,2
528,34,88,3.2,40,Footwear,Beige,Winter,Annually,3
529,32,84,3.7,6,Clothing,Orange,Fall,Monthly,1
530,48,37,3.2,25,Outerwear,Magenta,Winter,Bi-Weekly,4
531,50,51,3.4,42,Footwear,Purple,Fall,Weekly,3
532,26,76,4.1,35,Clothing,Black,Winter,Every 3 Months,2
533,57,60,4.5,17,Footwear,Pink,Spring,Weekly,0
534,65,72,4.5,4,Accessories,Pink,Fall,Quarterly,0
535,56,45,3.2,24,Clothing,Maroon,Spring,Weekly,4
536,44,84,4.4,16,Outerwear,Maroon,Fall,Every 3 Months,0
537,50,49,3.0,14,Clothing,Turquoise,Summer,Annually,4
538,27,22,3.2,43,Clothing,Green,Spring,Weekly,3
539,49,48,4.0,49,Outerwear,Violet,Winter,Weekly,3
540,49,37,3.1,33,Clothing,Lavender,Spring,Every 3 Months,3
541,52,27,2.8,45,Outerwear,Gray,Fall,Bi-Weekly,3
542,27,79,4.6,35,Footwear,Teal,Spring,Bi-Weekly,2
543,53,98,4.3,11,Clothing,Red,Spring,Monthly,0
544,34,64,3.3,30,Footwear,Yellow,Summer,Every 3 Months,1
545,33,32,3.5,48,Outerwear,Magenta,Summer,Annually,3
546,62,74,3.4,45,Clothing,Brown,Winter,Bi-Weekly,3
547,38,50,2.8,26,Outerwear,Blue,Winter,Weekly,3
548,36,64,4.6,41,Accessories,Black,Winter,Every 3 Months,2
549,31,29,3.6,37,Accessories,Olive,Fall,Bi-Weekly,2
550,62,62,3.3,12,Accessories,Olive,Summer,Weekly,4
551,29,78,3.1,27,Outerwear,Green,Fall,Bi-Weekly,1
552,24,94,3.5,18,Clothing,Peach,Fall,Weekly,1
553,63,59,3.2,15,Accessories,White,Winter,Quarterly,4
554,56,47,3.0,34,Footwear,Red,Summer,Weekly,3
555,63,57,4.8,37,Accessories,White,Fall,Annually,0
556,40,90,5.0,21,Outerwear,Indigo,Winter,Fortnightly,0
557,18,60,2.9,31,Clothing,White,Spring,Weekly,1
558,50,77,3.2,43,Footwear,Teal,Fall,Every 3 Months,3
559,66,41,2.9,22,Accessories,Indigo,Fall,Monthly,4
560,25,48,3.3,12,Accessories,Red,Fall,Annually,1
561,65,65,2.6,25,Outerwear,Blue,Fall,Fortnightly,3
562,53,62,3.5,40,Clothing,Blue,Summer,Annually,3
563,61,99,4.4,16,Footwear,Black,Fall,Quarterly,0
564,67,58,3.4,30,Clothing,Olive,Winter,Weekly,3
565,59,43,4.2,10,Accessories,Lavender,Fall,Weekly,4
566,55,93,3.6,1,Footwear,Indigo,Spring,Fortnightly,1
567,21,50,3.0,24,Clothing,Red,Winter,Fortnightly,1
568,44,88,4.0,36,Clothing,Red,Summer,Monthly,0
569,65,33,4.4,46,Clothing,Pink,Fall,Every 3 Months,3
570,65,99,4.1,20,Clothing,Purple,Fall,Annually,0
571,54,76,3.6,37,Outerwear,Cyan,Spring,Weekly,3
572,56,97,4.6,26,Accessories,Cyan,Summer,Annually,0
573,58,68,3.2,23,Clothing,Charcoal,Summer,Bi-Weekly,3
574,54,79,4.8,20,Footwear,Red,Fall,Bi-Weekly,0
575,58,86,4.8,38,Clothing,Peach,Fall,Monthly,0
576,48,68,5.0,5,Accessories,Black,Winter,Every 3 Months,0
577,19,52,3.7,41,Clothing,Black,Fall,Annually,2
578,69,90,4.6,22,Footwear,Purple,Fall,Fortnightly,0
579,58,41,3.7,48,Footwear,Violet,Winter,Annually,3
580,49,80,4.1,10,Clothing,Orange,Spring,Weekly,0
581,32,100,2.7,12,Clothing,Charcoal,Winter,Every 3 Months,1
582,40,77,4.9,2,Outerwear,Turquoise,Spring,Quarterly,0
583,25,78,4.0,38,Clothing,Yellow,Spring,Monthly,2
584,70,94,4.7,20,Clothing,White,Spring,Monthly,0
585,69,23,2.8,5,Clothing,Gray,Fall,Every 3 Months,4
586,45,20,4.9,9,Clothing,Blue,Winter,Annually,4
587,29,86,4.2,48,Clothing,Maroon,Fall,Every 3 Months,2
588,47,60,3.0,9,Footwear,Violet,Fall,Quarterly,1
589,28,70,3.4,40,Clothing,Orange,Fall,Annually,3
590,64,39,4.6,30,Accessories,Turquoise,Fall,Fortnightly,0
591,47,37,4.2,6,Accessories,Olive,Fall,Bi-Weekly,4
592,60,29,3.2,42,Footwear,Brown,Fall,Every 3 Months,3
593,67,35,4.4,9,Outerwear,Green,Winter,Every 3 Months,4
594,35,83,2.5,6,Clothing,Brown,Winter,Monthly,1
595,30,77,3.6,47,Footwear,Silver,Summer,Quarterly,3
596,23,37,4.5,36,Footwear,White,Summer,Annually,2
597,70,69,3.4,19,Accessories,Gold,Summer,Fortnightly,0
598,21,66,3.2,30,Clothing,Green,Winter,Every 3 Months,1
599,51,26,4.2,27,Footwear,Teal,Spring,Every 3 Months,4
600,22,63,5.0,25,Accessories,Charcoal,Spring,Monthly,2
601,32,38,4.7,5,Accessories,Maroon,Summer,Fortnightly,2
602,37,58,4.2,10,Footwear,Lavender,Summer,Every 3 Months,2
603,31,46,3.4,26,Accessories,Green,Winter,Every 3 Months,2
604,44,92,4.4,11,Accessories,Pink,Fall,Every 3 Months,0
605,40,32,4.2,17,Accessories,Charcoal,Winter,Weekly,4
606,27,90,4.5,44,Accessories,Blue,Spring,Monthly,2
607,47,23,2.8,44,Clothing,Purple,Fall,Monthly,3
608,41,25,3.3,21,Accessories,Gold,Fall,Every 3 Months,4
609,51,54,4.6,49,Clothing,Purple,Fall,Fortnightly,0
610,53,72,2.5,27,Clothing,Charcoal,Summer,Every 3 Months,3
611,43,33,4.7,19,Accessories,Black,Winter,Monthly,2
612,67,43,4.6,33,Accessories,Lavender,Fall,Quarterly,0
613,61,51,2.6,46,Outerwear,Lavender,Fall,Bi-Weekly,3
614,68,85,4.0,21,Accessories,Lavender,Winter,Bi-Weekly,0
615,67,100,2.6,23,Footwear,Olive,Summer,Annually,3
616,29,72,4.6,38,Accessories,Teal,Spring,Every 3 Months,2
617,50,57,2.6,2,Accessories,Maroon,Fall,Quarterly,4
618,61,94,4.0,21,Outerwear,Cyan,Spring,Bi-Weekly,0
619,19,34,4.6,1,Accessories,Charcoal,Summer,Every 3 Months,2
620,33,89,3.7,10,Accessories,Black,Fall,Every 3 Months,1
621,51,27,4.4,45,Accessories,Red,Fall,Weekly,2
622,69,63,4.0,44,Clothing,Peach,Spring,Fortnightly,0
623,19,70,4.7,48,Footwear,White,Fall,Bi-Weekly,2
624,55,87,3.4,21,Clothing,Pink,Fall,Annually,0
625,49,79,4.0,1,Accessories,Red,Fall,Weekly,1
626,31,79,3.9,10,Accessories,Indigo,Spring,Annually,1
627,42,44,4.1,24,Footwear,Black,Winter,Monthly,2
628,69,85,3.7,29,Clothing,White,Fall,Monthly,0
629,26,90,4.7,11,Footwear,Beige,Spring,Annually,2
630,41,94,4.3,33,Accessories,Silver,Fall,Annually,0
631,55,68,4.1,27,Footwear,Violet,Summer,Fortnightly,0
632,35,51,3.9,19,Accessories,Red,Winter,Fortnightly,2
633,66,33,2.9,50,Footwear,Orange,Spring,Quarterly,3
634,36,60,3.9,46,Footwear,Teal,Summer,Weekly,3
635,27,59,4.3,28,Clothing,Brown,Fall,Quarterly,2
636,41,30,2.8,14,Accessories,Indigo,Summer,Every 3 Months,4
637,21,20,3.4,46,Clothing,Cyan,Winter,Fortnightly,2
638,53,20,2.7,41,Footwear,Blue,Summer,Monthly,3
639,54,24,4.0,50,Clothing,Olive,Spring,Annually,3
640,53,88,4.4,28,Clothing,Gray,Summer,Fortnightly,0
641,47,78,3.9,23,Clothing,Red,Winter,Every 3 Months,0
642,64,25,2.8,14,Clothing,Red,Spring,Bi-Weekly,4
643,18,57,3.2,10,Clothing,Green,Winter,Every 3 Months,1
644,68,93,4.3,37,Accessories,Blue,Summer,Weekly,0
645,62,42,4.2,15,Clothing,Purple,Summer,Bi-Weekly,4
646,51,54,4.9,19,Footwear,Pink,Spring,Bi-Weekly,0
647,54,70,3.7,23,Clothing,Charcoal,Summer,Fortnightly,0
648,22,31,4.1,35,Clothing,Brown,Winter,Weekly,2
649,53,93,4.2,33,Clothing,Orange,Spring,Every 3 Months,0
650,34,40,3.9,12,Accessories,Magenta,Spring,Annually,4
651,32,32,2.9,41,Accessories,Yellow,Summer,Fortnightly,3
652,64,27,3.1,27,Accessories,Beige,Winter,Weekly,4
653,20,68,3.6,45,Accessories,Olive,Winter,Fortnightly,2
654,24,59,4.4,23,Accessories,Gray,Summer,Annually,2
655,20,36,3.1,19,Accessories,Purple,Fall,Monthly,1
656,42,23,3.9,6,Clothing,Beige,Summer,Quarterly,4
657,48,80,4.3,6,Outerwear,White,Winter,Quarterly,0
658,62,37,4.9,20,Accessories,White,Fall,Weekly,4
659,62,52,3.6,8,Clothing,Gold,Spring,Weekly,4
660,50,79,5.0,39,Outerwear,Olive,Fall,Quarterly,0
661,57,68,4.1,39,Clothing,Green,Fall,Quarterly,0
662,24,98,2.8,39,Accessories,Magenta,Fall,Bi-Weekly,1
663,59,83,4.7,23,Clothing,Charcoal,Fall,Monthly,0
664,63,83,4.4,41,Clothing,Indigo,Winter,Bi-Weekly,0
665,41,55,4.9,50,Clothing,Peach,Spring,Annually,2
666,35,26,3.1,30,Clothing,Turquoise,Winter,Quarterly,3
667,34,76,2.6,32,Accessories,Blue,Winter,Quarterly,1
668,49,85,2.9,35,Clothing,Turquoise,Fall,Monthly,3
669,43,89,3.3,45,Outerwear,Gray,Spring,Bi-Weekly,3
670,63,41,4.8,37,Clothing,Purple,Spring,Bi-Weekly,0
671,38,30,4.7,45,Outerwear,Black,Winter,Weekly,2
672,59,53,3.3,29,Clothing,Peach,Winter,Quarterly,3
673,35,66,4.2,27,Clothing,Indigo,Spring,Bi-Weekly,2
674,48,33,4.7,36,Accessories,Beige,Winter,Annually,2
675,64,86,2.6,9,Accessories,Yellow,Spring,Annually,1
676,28,60,2.9,38,Clothing,Peach,Winter,Bi-Weekly,3
677,60,62,2.7,41,Clothing,Turquoise,Summer,Annually,3
678,27,74,3.3,25,Clothing,Teal,Fall,Every 3 Months,1
679,56,95,3.4,37,Footwear,Turquoise,Fall,Fortnightly,0
680,58,25,4.2,3,Footwear,Magenta,Spring,Annually,4
681,30,59,3.8,24,Clothing,Purple,Winter,Every 3 Months,2
682,23,29,4.0,49,Outerwear,Brown,Summer,Bi-Weekly,2
683,33,36,2.7,3,Footwear,Violet,Winter,Monthly,4
684,63,82,4.7,42,Accessories,Yellow,Summer,Monthly,0
685,70,71,3.5,32,Clothing,Magenta,Winter,Fortnightly,0
686,70,35,3.0,33,Clothing,Beige,Fall,Fortnightly,3
687,19,38,3.3,46,Accessories,Turquoise,Winter,Quarterly,3
688,25,59,4.7,44,Accessories,Peach,Summer,Monthly,2
689,19,91,4.7,35,Clothing,Orange,Summer,Every 3 Months,2
690,25,68,4.8,45,Clothing,Red,Spring,Weekly,2
691,60,21,2.9,37,Accessories,Silver,Summer,Bi-Weekly,3
692,35,95,4.0,40,Accessories,Cyan,Spring,Every 3 Months,0
693,46,52,3.1,30,Clothing,Turquoise,Spring,Every 3 Months,3
694,41,21,3.5,38,Clothing,Charcoal,Fall,Every 3 Months,3
695,30,67,3.7,15,Clothing,Peach,Summer,Every 3 Months,1
696,44,42,2.8,49,Accessories,Green,Fall,Monthly,3
697,61,63,4.6,40,Accessories,Brown,Summer,Quarterly,0
698,55,41,3.8,40,Footwear,Yellow,Winter,Weekly,3
699,50,46,2.6,5,Accessories,Charcoal,Fall,Weekly,4
700,57,79,4.1,5,Clothing,Olive,Winter,Monthly,0
701,51,90,3.3,5,Footwear,Red,Fall,Every 3 Months,1
702,18,71,3.4,1,Clothing,White,Winter,Weekly,1
703,63,87,3.0,21,Clothing,Pink,Summer,Weekly,0
704,34,66,3.2,18,Clothing,Black,Spring,Annually,1
705,25,90,4.5,49,Clothing,Indigo,Summer,Quarterly,2
706,46,47,4.8,27,Clothing,Turquoise,Summer,Weekly,2
707,59,38,3.7,21,Clothing,Purple,Spring,Annually,4
708,37,50,3.4,19,Accessories,Beige,Summer,Fortnightly,1
709,49,79,4.6,23,Outerwear,Charcoal,Summer,Monthly,0
710,22,91,4.1,26,Accessories,Turquoise,Spring,Fortnightly,1
711,64,60,3.5,13,Footwear,Maroon,Spring,Bi-Weekly,4
712,42,81,3.8,36,Clothing,Black,Summer,Quarterly,0
713,37,90,2.6,39,Clothing,Lavender,Summer,Bi-Weekly,3
714,26,70,4.4,40,Outerwear,Magenta,Fall,Fortnightly,2
715,33,63,2.6,37,Clothing,Green,Spring,Quarterly,3
716,30,29,3.6,9,Accessories,Olive,Spring,Bi-Weekly,4
717,21,90,4.2,7,Clothing,Green,Spring,Every 3 Months,1
718,22,22,4.6,25,Clothing,Peach,Summer,Annually,2
719,63,22,3.3,42,Clothing,Turquoise,Summer,Bi-Weekly,3
720,33,62,3.4,19,Accessories,Orange,Fall,Weekly,1
721,43,57,4.4,41,Clothing,Silver,Summer,Every 3 Months,2
722,27,32,4.3,50,Clothing,Blue,Summer,Bi-Weekly,2
723,35,53,3.5,43,Accessories,Cyan,Fall,Monthly,3
724,37,79,4.7,36,Clothing,Green,Fall,Every 3 Months,0
725,61,61,3.1,33,Accessories,Silver,Winter,Fortnightly,3
726,32,78,3.6,20,Clothing,Yellow,Summer,Every 3 Months,1
727,62,97,4.8,37,Clothing,Gray,Winter,Every 3 Months,0
728,29,78,3.7,12,Clothing,Pink,Winter,Every 3 Months,1
729,41,56,3.2,46,Accessories,Beige,Summer,Every 3 Months,3
730,48,25,3.9,28,Footwear,Indigo,Summer,Fortnightly,4
731,43,28,3.5,30,Outerwear,Red,Spring,Fortnightly,4
732,34,57,2.8,28,Clothing,Blue,Spring,Bi-Weekly,1
733,45,36,2.7,20,Clothing,Cyan,Fall,Bi-Weekly,4
734,65,69,3.1,39,Clothing,Violet,Winter,Every 3 Months,3
735,61,48,3.6,48,Accessories,Orange,Fall,Bi-Weekly,3
736,18,58,2.9,32,Clothing,Maroon,Spring,Every 3 Months,1
737,47,24,3.6,28,Accessories,Teal,Spring,Annually,4
738,56,31,3.5,27,Accessories,Orange,Winter,Quarterly,4
739,64,29,3.5,26,Clothing,Purple,Summer,Bi-Weekly,4
740,26,69,2.8,22,Clothing,Orange,Summer,Fortnightly,1
741,22,79,4.7,23,Clothing,Yellow,Summer,Every 3 Months,2
742,64,39,3.1,21,Clothing,Charcoal,Summer,Quarterly,4
743,21,84,4.9,36,Accessories,Gray,Fall,Weekly,2
744,67,66,4.1,42,Footwear,Charcoal,Spring,Bi-Weekly,0
745,46,92,4.7,4,Clothing,Orange,Fall,Monthly,0
746,40,45,2.5,47,Footwear,Red,Winter,Annually,3
747,51,74,4.4,13,Clothing,Gold,Spring,Weekly,0
748,35,39,3.9,8,Accessories,Brown,Fall,Quarterly,4
749,56,71,3.7,11,Accessories,Olive,Winter,Quarterly,0
750,25,95,3.4,5,Clothing,Violet,Fall,Annually,1
751,65,72,4.8,1,Accessories,Indigo,Fall,Monthly,0
752,39,85,4.2,17,Accessories,Yellow,Fall,Every 3 Months,0
753,47,54,3.4,27,Footwear,Teal,Fall,Quarterly,3
754,36,41,2.9,3,Accessories,Pink,Spring,Quarterly,4
755,66,24,3.3,22,Outerwear,Violet,Spring,Weekly,4
756,62,99,4.8,24,Accessories,Orange,Summer,Fortnightly,0
757,41,32,3.8,18,Clothing,Red,Fall,Quarterly,4
758,66,71,4.6,39,Footwear,Peach,Summer,Every 3 Months,0
759,51,49,2.6,25,Clothing,Green,Winter,Fortnightly,3
760,33,50,3.4,6,Accessories,Violet,Fall,Annually,1
761,57,91,4.2,26,Accessories,Yellow,Fall,Weekly,0
762,45,46,3.9,43,Accessories,Pink,Fall,Fortnightly,3
763,61,50,2.9,6,Clothing,Brown,Spring,Monthly,4
764,55,39,4.2,6,Clothing,Silver,Fall,Quarterly,4
765,54,99,3.0,13,Footwear,Pink,Summer,Quarterly,1
766,57,48,3.6,13,Accessories,Cyan,Winter,Monthly,4
767,27,77,2.5,11,Outerwear,Brown,Fall,Annually,1
768,64,95,2.6,45,Accessories,Red,Spring,Weekly,3
769,52,100,4.3,8,Clothing,Silver,Spring,Monthly,0
770,19,54,3.3,8,Footwear,Gray,Spring,Annually,1
771,22,68,2.6,34,Clothing,Cyan,Fall,Fortnightly,1
772,18,22,3.6,40,Clothing,Teal,Fall,Bi-Weekly,2
773,29,84,2.6,14,Accessories,Indigo,Winter,Bi-Weekly,1
774,42,46,3.5,11,Accessories,Yellow,Summer,Quarterly,4
775,49,53,3.0,8,Accessories,Gold,Winter,Monthly,4
776,49,60,5.0,8,Clothing,Maroon,Spring,Every 3 Months,0
777,55,32,2.5,37,Clothing,Silver,Spring,Weekly,3
778,29,50,2.9,23,Clothing,Yellow,Summer,Annually,1
779,60,94,4.6,38,Clothing,Blue,Spring,Annually,0
780,34,26,3.6,38,Footwear,Turquoise,Spring,Quarterly,3
781,30,44,3.0,12,Accessories,Indigo,Winter,Fortnightly,1
782,28,57,4.5,15,Clothing,Green,Summer,Weekly,2
783,63,65,4.5,38,Clothing,Purple,Winter,Fortnightly,0
784,31,72,3.2,41,Clothing,Peach,Winter,Every 3 Months,3
785,46,62,4.0,37,Clothing,Purple,Spring,Fortnightly,0
786,70,21,4.8,16,Accessories,Teal,Winter,Every 3 Months,4
787,53,85,3.7,25,Accessories,Green,Spring,Weekly,0
788,50,51,3.8,18,Clothing,Yellow,Summer,Quarterly,4
789,33,84,2.7,4,Accessories,Purple,Fall,Bi-Weekly,1
790,22,37,4.9,12,Clothing,Indigo,Summer,Quarterly,2
791,50,44,3.1,35,Accessories,Magenta,Summer,Fortnightly,3
792,34,45,4.2,45,Footwear,Violet,Spring,Weekly,2
793,24,35,3.8,16,Clothing,Maroon,Summer,Monthly,2
794,69,50,4.2,10,Accessories,Yellow,Winter,Fortnightly,4
795,39,26,4.6,34,Footwear,Beige,Summer,Annually,2
796,42,78,4.0,43,Clothing,Black,Fall,Annually,0
797,42,82,4.0,38,Outerwear,Violet,Fall,Weekly,0
798,29,39,3.8,48,Clothing,Violet,Spring,Every 3 Months,2
799,55,55,3.3,31,Accessories,Brown,Summer,Annually,3
800,32,20,2.6,20,Clothing,Gold,Summer,Every 3 Months,4
801,25,29,4.9,12,Accessories,Blue,Fall,Fortnightly,2
802,38,41,3.5,2,Clothing,Teal,Winter,Weekly,4
803,32,38,2.8,30,Clothing,Silver,Winter,Every 3 Months,3
804,43,47,2.6,28,Footwear,Maroon,Summer,Quarterly,3
805,41,30,3.7,40,Clothing,White,Summer,Monthly,3
806,56,56,2.7,46,Clothing,Charcoal,Summer,Quarterly,3
807,27,89,3.3,15,Clothing,Brown,Winter,Weekly,1
808,46,96,4.6,38,Footwear,Lavender,Fall,Every 3 Months,0
809,48,81,4.9,30,Footwear,Violet,Fall,Bi-Weekly,0
810,52,83,4.9,32,Accessories,Lavender,Fall,Bi-Weekly,0
811,18,35,2.7,36,Footwear,Green,Winter,Quarterly,3
812,64,56,3.2,32,Footwear,Olive,Summer,Weekly,3
813,54,45,2.9,14,Accessories,Olive,Summer,Annually,4
814,31,62,3.8,8,Clothing,Pink,Winter,Monthly,1
815,30,84,3.0,27,Accessories,Teal,Spring,Bi-Weekly,1
816,26,24,3.9,24,Clothing,Cyan,Summer,Monthly,2
817,25,21,4.7,30,Accessories,Gray,Spring,Fortnightly,2
818,59,91,4.9,34,Clothing,Peach,Winter,Monthly,0
819,55,36,4.8,28,Accessories,Teal,Winter,Quarterly,2
820,56,39,2.5,27,Footwear,Turquoise,Spring,Monthly,3
821,62,39,3.9,31,Clothing,Green,Spring,Bi-Weekly,4
822,35,59,3.4,23,Clothing,Magenta,Winter,Annually,1
823,51,27,2.5,11,Accessories,Green,Winter,Quarterly,4
824,61,94,3.0,48,Clothing,White,Spring,Quarterly,3
825,27,94,3.6,17,Accessories,Brown,Fall,Monthly,1
826,54,94,3.6,36,Clothing,Purple,Winter,Weekly,0
827,31,51,4.1,33,Footwear,Green,Fall,Fortnightly,2
828,24,62,3.7,27,Clothing,Peach,Fall,Bi-Weekly,2
